epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_f1,val_loss,val_precision,val_recall
29,,1574,,0.4630800187587738,,,,,
29,,1589,,,0.867977499961853,0.873198390007019,0.3569351136684418,0.869432806968689,0.8843507766723633
29,,1589,0.8421368598937988,,,,,,
,1.0000000000000002e-06,1590,,,,,,,
30,,1599,,0.5184920430183411,,,,,
30,,1624,,0.474123477935791,,,,,
30,,1642,,,0.8623595237731934,0.8673598170280457,0.3923574686050415,0.8672049641609192,0.8785866498947144
30,,1642,0.8409363627433777,,,,,,
,1.0000000000000002e-06,1643,,,,,,,
31,,1649,,0.44478899240493774,,,,,
31,,1674,,0.4002753496170044,,,,,
31,,1695,,,0.8792135119438171,0.8851946592330933,0.349683940410614,0.8874975442886353,0.8876774907112122
31,,1695,0.8295317888259888,,,,,,
,1.0000000000000002e-07,1696,,,,,,,
32,,1699,,0.45766186714172363,,,,,
32,,1724,,0.38074326515197754,,,,,
32,,1748,,,0.8539325594902039,0.8572247624397278,0.37051427364349365,0.8545165061950684,0.8695304989814758
32,,1748,0.8337334990501404,,,,,,
,1.0000000000000002e-07,1749,,,,,,,
33,,1749,,0.4448143243789673,,,,,
33,,1774,,0.6156796216964722,,,,,
33,,1799,,0.2696934938430786,,,,,
33,,1801,,,0.8707864880561829,0.8771983981132507,0.357133686542511,0.8774285316467285,0.8838896155357361
33,,1801,0.8547418713569641,,,,,,
,1.0000000000000002e-07,1802,,,,,,,
34,,1824,,0.4513666331768036,,,,,
34,,1849,,0.4237722158432007,,,,,
34,,1854,,,0.867977499961853,0.874186635017395,0.3525228202342987,0.872921347618103,0.878998339176178
34,,1854,0.848739504814148,,,,,,
,1.0000000000000002e-07,1855,,,,,,,
35,,1874,,0.41096675395965576,,,,,
35,,1899,,0.289313942193985,,,,,
35,,1907,,,0.8623595237731934,0.8693746328353882,0.35481953620910645,0.870813250541687,0.8729377388954163
35,,1907,0.8343337178230286,,,,,,
