epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_f1,val_loss,val_precision,val_recall
20,,1112,,,0.8623595237731934,0.8668724298477173,0.37112757563591003,0.8617430329322815,0.8788336515426636
20,,1112,0.8703481554985046,,,,,,
,0.0005,1113,,,,,,,
21,,1124,,0.3547781705856323,,,,,
21,,1149,,0.36087340116500854,,,,,
21,,1165,,,0.8876404762268066,0.8924624919891357,0.339460164308548,0.8884308934211731,0.8995809555053711
21,,1165,0.8529411554336548,,,,,,
,5e-05,1166,,,,,,,
22,,1174,,0.3988327383995056,,,,,
22,,1199,,0.32870030403137207,,,,,
22,,1218,,,0.882022500038147,0.88758784532547,0.342765212059021,0.886497974395752,0.892008900642395
22,,1218,0.8505402207374573,,,,,,
,5e-05,1219,,,,,,,
23,,1224,,0.3343495726585388,,,,,
23,,1249,,0.4167921543121338,,,,,
23,,1271,,,0.8792135119438171,0.8841311931610107,0.36141565442085266,0.8776945471763611,0.8957071304321289
23,,1271,0.8517407178878784,,,,,,
,5e-05,1272,,,,,,,
24,,1274,,0.4605790376663208,,,,,
24,,1299,,0.24108292162418365,,,,,
24,,1324,,1.61865234375,,,,,
24,,1324,,,0.882022500038147,0.8871578574180603,0.34796270728111267,0.8845268487930298,0.8938168287277222
24,,1324,0.8493397235870361,,,,,,
,5e-05,1325,,,,,,,
25,,1349,,0.5419632792472839,,,,,
25,,1374,,0.5539353489875793,,,,,
25,,1377,,,0.8707864880561829,0.8725364208221436,0.3645908832550049,0.8661006093025208,0.8829491138458252
25,,1377,0.8589435815811157,,,,,,
,5e-06,1378,,,,,,,
26,,1399,,0.4270332455635071,,,,,
26,,1424,,0.3515240550041199,,,,,
26,,1430,,,0.867977499961853,0.871111273765564,0.3678908944129944,0.8692498803138733,0.8789178133010864
26,,1430,0.8529411554336548,,,,,,
,5e-06,1431,,,,,,,
27,,1449,,0.3096378445625305,,,,,
27,,1474,,0.30011510848999023,,,,,
27,,1483,,,0.882022500038147,0.8901699781417847,0.3237974941730499,0.8887919187545776,0.8957126140594482
27,,1483,0.8577430844306946,,,,,,
,5e-06,1484,,,,,,,
28,,1499,,0.5367022752761841,,,,,
28,,1524,,0.3313489556312561,,,,,
28,,1536,,,0.867977499961853,0.8708792328834534,0.35714608430862427,0.8666481375694275,0.880890429019928
28,,1536,0.8343337178230286,,,,,,
,5e-06,1537,,,,,,,
29,,1549,,0.30357441306114197,,,,,
29,,1574,,0.3619685769081116,,,,,
29,,1589,,,0.882022500038147,0.8876826167106628,0.3410721719264984,0.8829606175422668,0.8975223898887634
29,,1589,0.848739504814148,,,,,,
,5e-06,1590,,,,,,,
30,,1599,,0.5021688938140869,,,,,
30,,1624,,0.39555197954177856,,,,,
30,,1642,,,0.8651685118675232,0.868964672088623,0.37872421741485596,0.8683897256851196,0.8788318037986755
30,,1642,0.8511404395103455,,,,,,
,5e-06,1643,,,,,,,
31,,1649,,0.5159765481948853,,,,,
31,,1674,,0.3738996386528015,,,,,
31,,1695,,,0.8932584524154663,0.8977110385894775,0.34174174070358276,0.8985745310783386,0.8995828032493591
31,,1695,0.848139226436615,,,,,,
,5.000000000000001e-07,1696,,,,,,,
32,,1699,,0.396648108959198,,,,,
32,,1724,,0.31621235609054565,,,,,
32,,1748,,,0.8595505356788635,0.863886296749115,0.36299240589141846,0.8598533868789673,0.8769397139549255
32,,1748,0.8457382917404175,,,,,,
,5.000000000000001e-07,1749,,,,,,,
33,,1749,,0.4292314052581787,,,,,
33,,1774,,0.6664878726005554,,,,,
33,,1799,,0.2503978908061981,,,,,
33,,1801,,,0.8876404762268066,0.8941167593002319,0.3511224091053009,0.8932936787605286,0.8993358016014099
33,,1801,0.8733493685722351,,,,,,
,5.000000000000001e-07,1802,,,,,,,
34,,1824,,0.39015090465545654,,,,,
34,,1849,,0.33391085267066956,,,,,
34,,1854,,,0.8876404762268066,0.8942594528198242,0.34609803557395935,0.8953957557678223,0.8957949280738831
34,,1854,0.8565425872802734,,,,,,
,5.000000000000001e-07,1855,,,,,,,
35,,1874,,0.41874948143959045,,,,,
35,,1899,,0.23969055712223053,,,,,
35,,1907,,,0.8707864880561829,0.8747014999389648,0.3512101471424103,0.8811482787132263,0.8715396523475647
35,,1907,0.848139226436615,,,,,,
,5.000000000000001e-08,1908,,,,,,,
36,,1924,,0.7695295810699463,,,,,
36,,1949,,0.47168320417404175,,,,,
36,,1960,,,0.8764045238494873,0.8830757141113281,0.3510972261428833,0.8843687176704407,0.8881404995918274
36,,1960,0.842737078666687,,,,,,
,5.000000000000001e-08,1961,,,,,,,
37,,1974,,0.4297277331352234,,,,,
37,,1999,,0.903680682182312,,,,,
37,,2013,,,0.8651685118675232,0.8691710829734802,0.37787091732025146,0.8635873198509216,0.8808062672615051
37,,2013,0.8511404395103455,,,,,,
,5.000000000000001e-08,2014,,,,,,,
38,,2024,,0.34047603607177734,,,,,
38,,2049,,0.4925168752670288,,,,,
38,,2066,,,0.8764045238494873,0.8819570541381836,0.3436986207962036,0.877964198589325,0.8884643912315369
38,,2066,0.8601440787315369,,,,,,
,5.000000000000001e-08,2067,,,,,,,
39,,2074,,0.2702973783016205,,,,,
39,,2099,,0.3793450593948364,,,,,
39,,2119,,,0.8707864880561829,0.875777006149292,0.36304789781570435,0.8758541941642761,0.8808117508888245
39,,2119,0.8559423685073853,,,,,,
,5.000000000000002e-09,2120,,,,,,,
40,,2124,,0.3262862265110016,,,,,
40,,2149,,0.5372494459152222,,,,,
40,,2172,,,0.8792135119438171,0.8825325965881348,0.33195599913597107,0.8772069811820984,0.8937363028526306
40,,2172,0.8595438003540039,,,,,,
,5.000000000000002e-09,2173,,,,,,,
41,,2174,,0.21184593439102173,,,,,
41,,2199,,0.2953396737575531,,,,,
41,,2224,,0.39651960134506226,,,,,
41,,2225,,,0.8848314881324768,0.8918626308441162,0.33409398794174194,0.8895489573478699,0.8993339538574219
41,,2225,0.8559423685073853,,,,,,
,5.000000000000002e-09,2226,,,,,,,
42,,2249,,0.29680126905441284,,,,,
42,,2274,,0.5259592533111572,,,,,
42,,2278,,,0.882022500038147,0.8883066773414612,0.3322719633579254,0.8887264132499695,0.8902814388275146
42,,2278,0.8577430844306946,,,,,,
,5.000000000000002e-09,2279,,,,,,,
43,,2299,,0.2231714278459549,,,,,
43,,2324,,0.2153465449810028,,,,,
43,,2331,,,0.8707864880561829,0.8745540976524353,0.37453147768974304,0.8756493926048279,0.8790807127952576
43,,2331,0.8469387888908386,,,,,,
,5.000000000000002e-09,2332,,,,,,,
44,,2349,,0.33976370096206665,,,,,
44,,2374,,0.27076369524002075,,,,,
44,,2384,,,0.8876404762268066,0.8937137126922607,0.3301563858985901,0.8928655385971069,0.8993358016014099
44,,2384,0.8445377945899963,,,,,,
,5.000000000000002e-09,2385,,,,,,,
45,,2399,,0.39526888728141785,,,,,
45,,2424,,0.43164339661598206,,,,,
45,,2437,,,0.8792135119438171,0.8808298707008362,0.35509830713272095,0.8775664567947388,0.890113115310669
45,,2437,0.84333735704422,,,,,,
,5.000000000000002e-09,2438,,,,,,,
46,,2449,,0.3399180471897125,,,,,
46,,2474,,0.3954651951789856,,,,,
46,,2490,,,0.8707864880561829,0.8757773637771606,0.34477946162223816,0.8686934113502502,0.8848412036895752
46,,2490,0.8415366411209106,,,,,,
,5.000000000000002e-09,2491,,,,,,,
47,,2499,,0.20819631218910217,,,,,
47,,2524,,0.22957724332809448,,,,,
47,,2543,,,0.8735954761505127,0.8794766664505005,0.3564506769180298,0.8799630403518677,0.882786214351654
47,,2543,0.8589435815811157,,,,,,
